0,1
-1.6911772,2.3058875
-2.5397065,9.759252
-3.113612,9.634977
1.7308058,-5.11982
2.7722163,14.817685
-4.7423596,13.9378605
-3.2487848,13.533778
3.653065,12.995036
-1.8930359,14.361931
3.8893552,13.389817
2.4373827,12.539125
-1.7639117,12.588426
-2.0904965,3.343665
2.3446624,15.141985
-0.62193364,1.5073336
-2.4606543,11.979137
-4.0885534,2.7363918
2.2389987,13.972243
2.4577127,-5.6794124
0.651728,13.9562845
-1.700532,4.528196
-1.8996352,13.577757
2.2187068,12.542114
3.7023904,0.206052
-0.3215215,14.553849
-2.530378,0.43858638
-0.58550376,2.783633
-5.9002404,6.2276883
-5.2617254,11.966654
4.280487,-8.639061
-4.780658,10.904843
-3.3428535,9.551603
-1.8266882,13.172194
3.2910564,6.720698
-0.31989172,2.613378
0.16923524,-3.4608307
1.1958745,12.75999
3.6108558,-6.809259
0.9325682,5.3531017
2.1904066,15.491693
-4.380028,9.647764
3.3953621,13.856205
1.3214476,13.737543
2.12575,14.456298
3.8715684,-8.198021
3.0196044,13.597179
-1.0613407,2.5179522
0.58802223,13.718104
-4.1598635,11.146218
-2.677615,3.8434978
-0.99342406,5.768697
1.886905,13.946806
-5.5811634,-0.27287006
-2.6305077,2.6440513
-4.5230474,10.776487
-6.0014634,8.039661
-3.9742284,10.076206
-0.63823384,15.002902
1.402957,5.8878894
-2.9706185,9.148607
4.0161366,-7.549732
-5.839533,5.746142
2.2975657,16.733458
-7.3382864,6.451483
-0.44896677,12.13799
-2.2570593,12.70737
-2.5184858,11.414678
1.9982331,-6.920271
-2.3445103,1.8537861
-5.868723,4.6065297
1.5555894,14.711224
1.9336754,14.861872
-4.639577,12.044254
1.3022761,-2.5032244
-1.1268212,1.8231202
2.3838305,12.7038555
-1.9925423,0.8965495
3.112318,16.08763
2.0847507,17.965214
0.8604438,14.426117
-1.0730519,14.35257
-0.07644127,14.555316
-1.1459454,15.414531
2.852812,15.183513
-5.0363307,13.249562
-2.271944,-8.704725
-3.855524,13.470226
2.6645455,15.799952
-3.2259161,13.677556
1.093193,14.075218
-4.972464,13.66715
-6.731504,3.558096
-3.6906986,12.283324
3.0899277,12.642983
-1.4834827,1.9121679
0.6315938,-3.3210542
2.4189565,16.966629
2.1983547,17.1109
0.970485,13.416107
0.46263367,12.947675
4.6129556,-0.7279372
3.804222,-1.0656986
-2.5349925,12.894922
-2.9067278,10.856141
2.3718264,-1.4809122
4.0620704,-5.554731
0.022610199,1.7130176
-1.0019588,11.517794
-0.99739194,14.071828
1.0802512,14.556975
1.3754681,11.827823
1.7546847,-5.2944803
-1.4820246,5.951346
-1.7495371,9.419072
-4.341636,1.442229
-1.1623437,11.004518
-3.8104448,10.694369
-4.4766,11.156976
1.9181567,14.7852125
1.0878325,14.828059
-2.8557525,10.096766
-5.258892,11.791441
-5.3051944,13.375912
-6.6924276,8.233887
-6.7492003,3.4776382
3.4907568,13.480938
-3.1345975,9.772773
-4.49106,13.027271
-5.4972444,6.1927714
-1.1256526,1.8141614
-0.8879002,12.25523
1.5937165,-2.0723295
-3.8047464,10.701518
-7.0028906,6.392677
-1.5103331,5.289015
0.4131037,15.338736
-2.6307416,2.0733926
-2.334554,4.5406365
-2.611821,0.91210157
2.0244248,13.851366
2.0986457,12.981663
-1.2450297,2.8895888
-2.3821084,15.381058
-4.583271,10.392335
2.1475706,14.0682335
2.4213235,17.223972
2.026377,16.105696
-2.6051674,10.582269
3.7111273,-2.4108195
1.800629,-3.1548386
-6.2196283,8.270362
1.1984929,13.114657
-6.87019,3.8228757
-0.29763204,11.732237
0.26912412,6.7220883
3.9000473,13.327791
-3.2302654,11.884001
2.069205,-1.5247319
2.188316,13.054687
1.9317561,11.38434
2.4014223,12.189472
3.39852,5.2306643
2.2924986,3.851937
-3.4690282,10.8089905
1.8121697,10.792553
-3.9716353,1.0724924
0.5588845,14.365249
1.2906917,14.821178
-2.9964185,10.538119
1.9923309,14.334868
-1.8649311,8.31993
4.2243695,-0.63741696
1.4874699,-3.912348
-1.8957521,10.818272
0.8608166,5.7774067
1.9683206,12.256739
-2.6796563,3.7984152
-2.2529478,2.7462525
1.9277719,12.332283
1.9768314,13.435883
5.179652,-0.19870794
-2.752026,10.812185
-0.20114923,14.478281
-1.9109803,2.3465302
1.2286152,13.940984
-1.5038403,9.545874
-6.4093046,8.177451
0.8189307,15.012158
-1.7966342,3.4298363
0.11004534,14.077419
3.0788515,12.726346
6.8324165,-0.35235357
4.338726,-2.0216475
1.2745912,13.702693
-6.612752,8.284598
3.0688906,13.259687
-1.1173476,4.1151257
0.9084701,15.256333
-3.251135,4.1398153
-3.2344298,1.2052066
-2.1918201,13.529384
2.1722083,-5.4731674
-0.123669855,5.7647862
-4.301636,11.336518
4.0939207,-6.4623976
-3.4233909,11.932419
-6.132067,5.3046937
-2.0781026,8.72345
3.5160925,11.48976
1.857855,13.103257
1.4167413,14.866962
-0.8912101,5.289109
-3.215356,9.832467
-1.6782541,10.8981905
0.2525066,13.873149
-2.7626793,13.816754
1.8977705,4.545216
-0.47471413,12.123913
-2.218303,12.652389
1.1815249,14.215095
0.8377668,14.040941
2.6834428,17.200312
-3.6631153,10.069691
-2.1974986,5.0939884
-1.2661965,11.091593
2.2843013,13.499481
-1.7796482,5.6092796
3.8563843,-8.071597
1.9451904,14.046249
-1.0669092,3.331863
3.629975,12.872461
-3.8645337,10.067052
1.1627069,12.777403
-2.6411443,9.563837
-1.8281182,8.302961
-8.57089,7.131857
-1.8925831,11.028363
2.095429,-4.709531
-2.1981375,14.953466
3.469281,-8.140384
1.084003,14.028276
0.68270886,5.8749647
-4.1572237,10.031491
-6.9689035,6.0671573
2.5412414,13.6046505
-3.9446466,10.51047
-2.9407465,1.8227282
-3.943563,13.631381
-4.193716,12.276069
-0.15052652,12.349248
2.4469957,12.311683
-1.9959278,2.2274332
-1.2387197,1.3293387
2.5007741,15.421674
-4.269478,11.887248
-1.2645168,2.105198
3.141217,13.060207
0.46836117,4.5982203
-2.5266123,11.5311575
1.143611,-4.4256287
-8.391253,6.848359
-0.19328074,10.871384
2.1320522,-1.4282781
3.961211,-0.971039
1.3749441,14.738872
-7.08192,3.8048153
4.3824763,1.3114578
-2.2299643,15.431879
0.14513628,15.827748
-2.3560388,9.869979
2.0678692,15.625481
-2.935798,-8.563489
2.971674,16.514566
-3.9356487,10.715006
4.9312267,-7.536551
-1.0694678,1.9638578
0.21594281,4.385828
2.928109,16.94682
-2.5483804,11.227291
5.420014,1.2366238
0.6840416,10.453476
-3.3503835,13.656669
-1.3403896,13.071092
-4.1176033,14.188173
-0.9650109,8.868533
-2.9357986,10.058001
-2.4871986,13.658124
1.1890749,3.8044865
2.606068,15.127506
-3.5080247,9.782589
-1.4441136,2.951501
-1.700312,1.1286198
2.822072,15.287042
-3.5962808,11.802021
2.7241144,-7.3400435
-2.347015,12.685674
1.1784344,12.365205
3.6346593,7.544072
2.2307897,15.51684
-6.5776544,6.046746
-3.1232429,10.501289
1.9031347,-2.5409715
-1.6686616,6.395416
4.0943604,-6.2674475
-2.7676163,12.880026
-3.266616,11.175937
1.2811769,11.848021
-4.195152,11.939493
-3.220278,15.302245
11.41775,6.50719
-3.7746866,10.065598
2.1131406,13.407356
-0.8063654,5.131947
-4.88385,12.5302305
6.0799437,1.2001408
-1.4474274,3.856477
-0.9524756,1.8197054
-3.6855013,2.081212
-5.13519,13.716582
4.484439,-7.1435013
1.4283177,14.80217
3.5386121,-5.292785
2.0807545,-6.3307433
-0.3908909,5.4347982
-3.8149834,12.167484
-7.8275204,4.928832
-7.232715,4.676808
4.1190333,-3.9066129
-1.3971051,5.343048
4.2559376,-8.323152
1.2252676,-2.6468742
2.813468,15.447245
-7.131179,3.8750114
-4.141509,14.222096
2.111345,14.82735
-3.037006,2.5860386
1.660115,14.207235
-4.211476,9.648122
-4.0940886,13.724601
-3.7504325,11.469409
2.4219615,14.456075
-2.025927,3.8043401
-3.8765724,2.9424388
-1.9124775,3.7587821
4.1816545,12.066148
-3.028348,-8.553979
1.4066243,13.762548
-4.3225617,2.3651152
-4.2073736,13.152132
-4.425796,9.536662
-1.2230878,12.713461
-5.190913,11.75489
-3.142817,9.630852
2.0609992,12.178622
3.0700078,-4.272002
2.1526678,11.190046
-5.100677,11.328657
-7.027202,6.2392883
-2.1539752,14.467637
2.837915,-4.76595
1.7960364,11.271193
-1.6292306,2.9707243
-3.977532,9.183162
2.8864937,16.743698
-1.3668356,0.6211371
-1.1025096,9.689705
3.012621,16.131603
2.171707,-0.16619778
-2.6447766,9.906327
2.6390896,13.146532
-0.5702542,10.931797
-1.0826278,1.754742
1.9410706,-3.078489
-0.77140814,14.819938
-3.0558767,11.323441
-2.6600447,2.9594746
-0.84455365,9.245293
-5.184854,14.463098
1.6105078,14.031597
-4.6865807,10.657898
3.7690403,-4.338018
1.4448727,11.080233
-2.625171,2.1876605
2.6513095,-0.80285436
-3.5341403,11.0846195
-4.1391454,14.0706
1.8295144,15.319646
-1.907151,1.0935636
1.7748241,16.41214
-6.413241,4.3112125
-3.5599115,10.239539
-5.8364882,8.297775
-3.8727803,10.175141
-3.741462,9.962159
-3.1473992,13.55857
-6.358533,7.96083
2.8533156,16.854887
1.3516169,12.585993
-4.3087673,13.720552
2.6234782,12.802322
-2.4965942,11.69418
4.3290963,0.93223715
